offer_date,ipo_name,cik,offer_price,assets_thous,total_proceeds_thous,headquarter,industry,sic_code,is_high_tech,Internet,Founding,vc_backed,first_day_price,vwretd,roll_vwretd,first_day_return,rf_fact_t07,rf_fact_t08,rf_fact_t09
2011-07-26,American Midstream Partners LP,1513965,21,169693,78750,CO,NATURAL GAS TRANSMISSION,4922,FALSE,0,2009,FALSE,20.95,-0.00454,0.00522830346982617,-0.00238095238095241,0.588339222614841,0.5949119373776910,0.5755395683453240
2011-12-15,Inergy Midstream LP,1304464,17,702400,272000,MO,NATURAL GAS TRANSMISSION,4922,FALSE,0,2011,FALSE,17.65,0.003744,0.0263027460923591,0.03823529411764700,0.5857142857142860,0.5894206549118390,0.5962732919254660
2012-06-26,EQT Midstream Partners LP,1540947,21,597906,262500,PA,NATURAL GAS TRANSMISSION,4922,FALSE,0,2012,FALSE,23.75,0.00487,0.0427004164770866,0.13095238095238100,0.6074918566775250,0.6062717770034840,0.5964523281596450
2012-09-27,Summit Midstream Partners LP,1549922,20,1043417,250000,TX,NATURAL GAS TRANSMISSION,4922,FALSE,0,2009,FALSE,21.11,0.010046,0.0264258895123419,0.05550000000000000,0.5786713286713290,0.5774378585086040,0.5697115384615380
2012-11-01,Southcross Energy Partners LP,1547638,20,543700,180000,TX,NATURAL GAS TRANSMISSION,4922,FALSE,0,2012,FALSE,22.35,0.011214,-0.0265375432966334,0.11750000000000000,0.5743494423791820,0.5761316872427980,0.5641025641025640
2013-01-14,USA Compression Partners LP,1522727,18,849823.888,198000,TX,NATURAL GAS TRANSMISSION,4922,FALSE,0,2008,FALSE,17.6,-3.5E-04,0.0297032753435067,-0.02222222222222210,0.5990220048899760,0.6063829787234040,0.6095890410958900
2013-05-13,Tallgrass Energy Partners LP,1569134,21.5,1035814,280575,KS,NATURAL GAS TRANSMISSION,4922,FALSE,0,2012,FALSE,21.5,-6.27E-04,0.0497832653008781,0,0.5807926829268290,0.5852090032154340,0.5956607495069030
2013-07-25,Marlin Midstream Partners LP,1575599,20,179507,137500,TX,NATURAL GAS TRANSMISSION,4922,FALSE,0,2013,FALSE,19.5,0.003967,0.0512262243431987,-0.025,0.5412844036697250,0.5412474849094570,0.5440806045340050
2013-08-08,QEP Midstream Partners LP,1576044,21,709800,394800,CO,NATURAL GAS TRANSMISSION,4922,FALSE,0,2012,FALSE,22.25,0.005441,0.0108239596408164,0.05952380952380950,0.584070796460177,0.5834932821497120,0.5799522673031030
2014-04-11,Enable Midstream Partners LP,1591763,20,11232000,500000,OK,NATURAL GAS TRANSMISSION,4922,FALSE,0,2013,FALSE,22.2,-0.009794,-0.00103668580547833,0.11000000000000000,0.5771144278606970,0.5688729874776390,0.5770114942528740
2014-09-25,CONE Midstream Partners LP,1610418,22,522344,385000,PA,NATURAL GAS TRANSMISSION,4922,FALSE,0,2014,FALSE,30.4,-0.015547,-0.018048747169673,0.3818181818181820,0.599601593625498,0.5925925925925930,0.5844875346260390
2014-10-15,Dominion Midstream Partners LP,1603286,21,1714900,367500,VA,NATURAL GAS TRANSMISSION,4922,FALSE,0,2014,FALSE,26.41,-0.004483,-0.059537001353689,0.25761904761904800,0.5664160401002510,0.5733695652173910,0.5714285714285710
2014-11-05,Antero Midstream Partners LP,1598968,25,898271,1000000,CO,NATURAL GAS TRANSMISSION,4922,FALSE,0,2013,FALSE,28.03,0.004889,0.0752876188185423,0.12120000000000000,0.5759637188208620,0.5793269230769230,0.5358255451713400
2014-12-17,Rice Midstream Partners LP,1620928,16.5,339381,412500,PA,NATURAL GAS TRANSMISSION,4922,FALSE,0,2014,FALSE,16.3,0.021789,-0.0456874326513013,-0.01212121212121210,0.5705996131528050,0.5705521472392640,0.5421994884910490
2015-02-05,Columbia Pipeline Partners LP,1420783,23,7806800,1076662.15,IN,NATURAL GAS TRANSMISSION,4922,FALSE,0,2007,FALSE,26.79,0.01150800000000000,0.0180721149042407,0.16478260869565200,0.5578747628083490,0.5608247422680410,0.5470737913486010
2015-05-07,Tallgrass Energy GP LP,1633651,29,2457197,1203500,KS,NATURAL GAS TRANSMISSION,4922,FALSE,0,2015,FALSE,31.75,0.003347,-0.0122542670309926,0.09482758620689660,0.6081424936386770,0.6079234972677600,0.6161790017211700
2015-05-12,EQT GP Holdings LP,1632933,27,2126679,621000,PA,NATURAL GAS TRANSMISSION,4922,FALSE,0,2015,FALSE,32.92,-0.00224,0.00340396299534595,0.21925925925925900,0.5723270440251570,0.5707070707070710,0.5750528541226220
2015-06-04,PennTex Midstream Partners LP,1617798,20,248400,225000,TX,NATURAL GAS TRANSMISSION,4922,FALSE,0,2014,FALSE,19.48,-0.008883,0.00579795782904524,-0.02600000000000000,0.5596330275229360,0.5625,0.5460122699386500
2017-05-04,Antero Midstream GP LP,1623925,23.5,17369,875375,CO,NATURAL GAS TRANSMISSION,4922,FALSE,0,2013,FALSE,22,-7.77E-04,0.0139933959613714,-0.06382978723404260,0.5774058577405860,0.5746606334841630,0.5617647058823530
2019-05-23,Rattler Midstream Partners LP,1748773,17.5,604016,665000,TX,NATURAL GAS TRANSMISSION,4922,FALSE,0,2007,FALSE,19.24,-0.012685,-0.0172125785316835,0.09942857142857130,0.6399286987522280,0.6337209302325580,0.6234718826405870
2023-06-29,"Kodiak Gas Services, Inc.",1767042,16,3213748,256000,TX,NATURAL GAS TRANSMISSION,4922,FALSE,0,2010,FALSE,15.7,0.004747,0.0193229245606596,-0.01875000000000000,0.474609375,0.47280334728033500,0.45758354755784100
2013-07-16,NRG Yield Inc,1567683,22,1929000,430650,NJ,ELECTRIC SERVICES,4911,FALSE,0,1982,FALSE,27.25,-0.003791,0.0588089598788861,0.23863636363636400,0.5191011235955060,0.5228915662650600,0.5075528700906340
2013-09-27,Pattern Energy Group,1561660,22,1997000,352000,CA,ELECTRIC SERVICES,4911,FALSE,0,2009,FALSE,23.27,-0.003599,0.0278505200639774,0.05772727272727270,0.5448851774530270,0.5414847161572050,0.5388739946380700
2014-06-13,Abengoa Yield PLC,1601072,29,5995266,720650,OVERSEAS,ELECTRIC SERVICES,4911,FALSE,0,2012,FALSE,37,0.003056,0.0325203631427282,0.27586206896551700,0.49029126213592200,0.4816753926701570,0.4769736842105260
2014-06-27,NextEra Energy Partners LP,1603145,25,2654312,406250,FL,ELECTRIC SERVICES,4911,FALSE,0,2014,FALSE,32,0.00289,0.0142709120717275,0.28,0.5422885572139300,0.5497287522603980,0.5565217391304350
2014-07-18,TerraForm Power Inc,1599947,25,1018118,501625,MD,ELECTRIC SERVICES,4911,FALSE,0,2007,FALSE,33.09,0.01025,0.00666919268059396,0.3236000000000000,0.49001536098310300,0.4899328859060400,0.4914893617021280
2015-06-19,8point3 Energy Partners LP,1635581,21,248000,420000,CA,ELECTRIC SERVICES,4911,FALSE,0,2015,FALSE,20.49,-0.004858,-0.00701946055811986,-0.02428571428571440,0.5364583333333330,0.5349264705882350,0.5493273542600900
2015-07-31,TerraForm Global Inc,1620702,15,1510600,675000,MD,ELECTRIC SERVICES,4911,FALSE,0,2014,FALSE,14,-7.64E-04,0.0209717993201157,-0.06666666666666670,0.6045548654244310,0.6067415730337080,0.5805022156573120
2016-10-12,Azure Power Global Ltd,1633438,18,485899,61363.64,OVERSEAS,ELECTRIC SERVICES,4911,FALSE,0,2008,TRUE,14.6,9.32E-04,0.0130106430624863,-0.1888888888888890,0.519134775374376,0.511504424778761,0.5
2024-05-08,Nano Nuclear Energy Inc.,1923891,4,8244,10250,NY,ELECTRIC SERVICES,4911,FALSE,0,2022,TRUE,5.19,-0.00102,0.0292056950881086,0.2975000000000000,0.5543237250554320,0.5574162679425840,0.5359281437125750
2010-03-24,Calix Inc,1406666,13,241116,82276.116,CA,"COMMUNICATION SERVICES, NEC",4899,TRUE,0,1999,TRUE,15.1,-0.006621,0.042598456815101,0.16153846153846200,0.4935064935064940,0.48626373626373600,0.4738562091503270
2010-06-21,Vringo Inc,1410428,4.6,1991,11003.2,NY,"COMMUNICATION SERVICES, NEC",4899,TRUE,0,2006,TRUE,4.45,-0.004309,0.0138118284254771,-0.0326086956521738,0.5022026431718060,0.49760765550239200,0.48484848484848500
2010-12-15,RigNet Inc,1162112,12,93179,60000,TX,"COMMUNICATION SERVICES, NEC",4899,TRUE,0,2004,TRUE,12.55,-0.005256,0.0370020261712196,0.04583333333333340,0.5595238095238100,0.5498392282958200,0.5238095238095240
2011-05-03,Boingo Wireless Inc,1169988,13.5,133035,77895,CA,"COMMUNICATION SERVICES, NEC",4899,TRUE,1,2001,TRUE,12.1,-0.006647,0.0245276425634544,-0.10370370370370400,0.492,0.4632034632034630,0.3879781420765030
2012-11-15,Ruckus Wireless Inc,1294016,15,138480,126000,CA,"COMMUNICATION SERVICES, NEC",4899,TRUE,0,2004,TRUE,12.25,-0.002925,-0.0355267942712666,-0.18333333333333300,0.44485294117647100,0.44061302681992300,0.4292035398230090
2013-04-17,Intelsat SA,1525773,18,17265846,347826.096,OVERSEAS,"COMMUNICATION SERVICES, NEC",4899,TRUE,0,1964,FALSE,19.25,-0.014689,-0.00776827519316425,0.06944444444444450,0.5142045454545450,0.5,0.47307692307692300
2013-06-20,Gogo Inc,1537054,17,419198,187000,IL,"COMMUNICATION SERVICES, NEC",4899,TRUE,1,2008,TRUE,16,-0.025751,0.00147764573030407,-0.0588235294117647,0.4955223880597020,0.4895666131621190,0.4931237721021610
2017-05-25,WideOpenWest Inc,1701051,17,2661600,310000.015,CO,CABLE & OTHER PAY TELEVISION SERVICES,4841,TRUE,0,2001,FALSE,16.5,0.003248,0.00630225206409429,-0.02941176470588240,0.5641592920353980,0.5555555555555560,0.5470085470085470
2017-06-22,Altice USA Inc,1702780,30,36029146,1918290.87,NY,CABLE & OTHER PAY TELEVISION SERVICES,4841,TRUE,0,1992,FALSE,32.71,8.02E-04,0.0101303982529397,0.09033333333333340,0.5644820295983090,0.5593607305936070,0.5089285714285710
2017-09-28,Roku Inc,1428439,14,184996,219352,CA,CABLE & OTHER PAY TELEVISION SERVICES,4841,TRUE,1,2002,TRUE,23.5,0.001611,0.015365950146933,0.6785714285714290,0.5263157894736840,0.5214408233276160,0.508130081300813
2021-04-20,"Troika Media Group, Inc.",1021096,4.15,32967,24000,CA,CABLE & OTHER PAY TELEVISION SERVICES,4841,TRUE,0,2003,FALSE,3.12,-0.00908,0.0488263900369208,-0.24819277108433700,0.5052356020942410,0.49299719887955200,0.460431654676259
2011-06-14,Pandora Media Inc,1230276,16,101605,234944,CA,RADIO BROADCASTING STATIONS,4832,TRUE,1,2000,TRUE,17.42,0.013866,-0.045049096471977,0.0887500000000001,0.5770925110132160,0.5660377358490570,0.5797101449275360
2014-07-23,Townsquare Media LLC,1499832,11,941897,91666.663,CT,RADIO BROADCASTING STATIONS,4832,TRUE,0,1996,FALSE,10.25,0.001843,2.858486809476E-04,-0.06818181818181820,0.5920679886685550,0.5895061728395060,0.5977011494252870
2021-08-13,"DatChat, Inc.",1648960,4.15,1819.12,12000.0035,NJ,TELEGRAPH & OTHER MESSAGE COMMUNICATIONS,4822,TRUE,0,2014,FALSE,3.42,2.8E-04,0.0187056470167828,-0.17590361445783100,0.5179063360881540,0.5116959064327490,0.48
2014-10-02,Atento SA,1606457,15,1824224,150000,OVERSEAS,TELEPHONE COMMUNICATIONS (NO RADIO TELEPHONE),4813,TRUE,1,1999,FALSE,12.96,7.75E-04,-0.020939113163786,-0.13600000000000000,0.5474452554744530,0.5324675324675320,0.5258064516129030
2014-10-17,Zayo Group Holdings Inc,1608249,19,5049066,399999.989,CO,TELEPHONE COMMUNICATIONS (NO RADIO TELEPHONE),4813,TRUE,0,2007,FALSE,22,0.010813,-0.0534775164213479,0.15789473684210500,0.5314685314685320,0.5207547169811320,0.5048543689320390
2021-12-14,Sidus Space Inc,1879726,5,3754.11,15000,FL,RADIO TELEPHONE COMMUNICATIONS,4812,TRUE,0,2012,FALSE,12.19,-0.007689,-0.0138135792959745,1.438,0.40311804008908700,0.40420560747663600,0.3903133903133900
2010-05-13,Roadrunner Transporttn Systems,1440024,14,290835,148409.016,WI,ARRANGEMENT OF TRANSPORTATION OF FREIGHT & CARGO,4731,FALSE,0,1981,FALSE,13.75,-0.010837,-0.0419391369702653,-0.01785714285714290,0.4693877551020410,0.4702702702702700,0.423841059602649
2023-04-21,Jayud Global Logistics Ltd,1938186,4,31067.96,5000,OVERSEAS,ARRANGEMENT OF TRANSPORTATION OF FREIGHT & CARGO,4731,FALSE,0,2009,FALSE,5.04,6.15E-04,0.0298221307889512,0.26,0.5562913907284770,0.5559481743227330,0.5413642960812770
2023-11-08,Globavend Holdings Ltd,1978527,4,3476.218,6000,OVERSEAS,ARRANGEMENT OF TRANSPORTATION OF FREIGHT & CARGO,4731,FALSE,0,2016,FALSE,2.58,-4.11E-04,-0.00382429824328112,-0.355,0.5848434925864910,0.5818815331010450,0.5608108108108110
2024-06-28,Lakeside Holding Ltd,1996192,4.5,6436.59,6750,IL,ARRANGEMENT OF TRANSPORTATION OF FREIGHT & CARGO,4731,FALSE,0,2018,FALSE,4.01,-0.002679,0.0158427999499851,-0.10888888888888900,0.4320297951582870,0.4163346613545820,0.3847980997624700
2024-12-18,New Century Logistics (BVI) Lt,1968043,4,18239.68,6000,OVERSEAS,ARRANGEMENT OF TRANSPORTATION OF FREIGHT & CARGO,4731,FALSE,0,2002,FALSE,2.54,-0.031161,0.00882322087847309,-0.365,0.5585106382978720,0.55,0.5311720698254360
2010-08-11,MakeMyTrip Ltd,1495153,14,50633.45,70000,OVERSEAS,TRANSPORTATION SERVICES,4700,FALSE,1,2000,TRUE,26.45,-0.02923,0.0437297914898718,0.8892857142857140,0.5454545454545450,0.5495495495495500,0.5149253731343280
2014-09-25,Travelport Worldwide Ltd,1424755,16,3016000,480000,OVERSEAS,TRANSPORTATION SERVICES,4700,FALSE,0,1971,FALSE,16.4,-0.015547,-0.018048747169673,0.02499999999999990,0.532967032967033,0.538235294117647,0.5212765957446810
2017-09-20,Despegar.com Corp,1703141,26,353710,332020,OVERSEAS,TRANSPORTATION SERVICES,4700,FALSE,1,1999,TRUE,31.78,9.19E-04,0.0272382271948994,0.22230769230769200,0.5770491803278690,0.5751295336787570,0.556745182012848
2020-10-21,Mingzhu Logistics Holdings Ltd,1782037,4,20385.8,12000,OVERSEAS,TRANSPORTATION SERVICES,4700,FALSE,0,2002,FALSE,4.25,-0.00344,0.0341692701386485,0.0625,0.5419354838709680,0.5389830508474580,0.5170940170940170
2024-05-09,"Proficient Auto Logistics, Inc",1998768,15,4395.233,214999.995,FL,TRANSPORTATION SERVICES,4700,FALSE,0,1993,FALSE,14.75,0.00588,0.0358819069833005,-0.01666666666666670,0.5579514824797840,0.5530085959885390,0.5212765957446810
2011-04-19,Tesoro Logistics LP,1507615,21,135577,273000,TX,PIPE LINES (NO NATURAL GAS),4610,FALSE,0,2010,FALSE,23.5,0.005708,0.0105295462739201,0.11904761904761900,0.5752032520325200,0.5809935205183590,0.5759312320916910
2011-07-13,Oiltanking Partners LP,1516007,21.5,200,215000,TX,PIPE LINES (NO NATURAL GAS),4610,FALSE,0,2011,FALSE,23.7,0.005006,0.036883303069597,0.1023255813953490,0.5828402366863910,0.5954692556634310,0.6103896103896100
2011-12-08,Rose Rock Midstream LP,1527622,20,386803,140000,OK,PIPE LINES (NO NATURAL GAS),4610,FALSE,0,2011,FALSE,20,-0.022874,9.4519390431058E-04,0,0.5703275529865130,0.5743380855397150,0.5670103092783510
2012-10-25,MPLX LP,1552000,22,1501600,380600,OH,PIPE LINES (NO NATURAL GAS),4610,FALSE,0,2012,FALSE,27.2,0.003301,-0.0220266882182039,0.23636363636363600,0.5493421052631580,0.5531914893617020,0.5514018691588790
2012-11-01,Delek Logistics Partners LP,1552797,21,236806,168000,TN,PIPE LINES (NO NATURAL GAS),4610,FALSE,0,2012,FALSE,22.35,0.011214,-0.0265375432966334,0.06428571428571440,0.5570987654320990,0.5542570951585980,0.5425101214574900
2013-07-22,Phillips 66 Partners LP,1572910,23,144600,377775,TX,PIPE LINES (NO NATURAL GAS),4610,FALSE,0,2013,FALSE,29.7,0.002802,0.0505371742177125,0.29130434782608700,0.5744047619047620,0.580952380952381,0.5650406504065040
2013-10-10,Western Refining Logistics LP,1581908,22,165254,302500,TX,PIPE LINES (NO NATURAL GAS),4610,FALSE,0,2013,FALSE,24.1,0.020996,-0.0350440258989368,0.09545454545454550,0.5823223570190640,0.582089552238806,0.5563549160671460
2013-10-16,Plains GP Holdings,1581990,22,20292000,2816000,TX,PIPE LINES (NO NATURAL GAS),4610,FALSE,0,2000,FALSE,22,0.012758,0.00950556165353467,0,0.6252676659528910,0.6348837209302330,0.6388888888888890
2013-12-10,Valero Energy Partners LP,1583103,23,267174,345000,TX,PIPE LINES (NO NATURAL GAS),4610,FALSE,0,1980,FALSE,28,-0.002813,0.00219166606008292,0.21739130434782600,0.5586592178770950,0.5632530120481930,0.5791505791505790
2014-05-09,PBF Logistics LP,1582568,23,29996,316250,NJ,PIPE LINES (NO NATURAL GAS),4610,FALSE,0,2013,FALSE,27.68,0.001571,0.00728087482531059,0.2034782608695650,0.5545774647887320,0.5553470919324580,0.5227817745803360
2014-10-29,Shell Midstream Partners LP,1610466,23,320800,920000,TX,PIPE LINES (NO NATURAL GAS),4610,FALSE,0,2014,FALSE,33.55,-0.002246,0.0130781161644167,0.4586956521739130,0.5930232558139540,0.5954198473282440,0.6057692307692310
2016-09-15,Noble Midstream Partners LP,1647513,22.5,293367,281250,TX,PIPE LINES (NO NATURAL GAS),4610,FALSE,0,2014,FALSE,26.2,0.010099,-0.0264033803614715,0.16444444444444400,0.5829145728643220,0.5745454545454550,0.5704545454545450
2017-10-26,BP Midstream Partners LP,1708301,18,91300,765000,TX,PIPE LINES (NO NATURAL GAS),4610,FALSE,0,2017,FALSE,17.25,0.0015,0.00908773198025425,-0.04166666666666670,0.6044142614601020,0.6058394160583940,0.5995260663507110
2018-02-01,Corporacion America Airports,1717393,17,3953017,485714.29,OVERSEAS,"AIRPORTS, FLYING FIELDS & AIRPORT TERMINAL SERVICES",4581,FALSE,0,1998,FALSE,16.4,-2.65E-04,0.0226497427843948,-0.0352941176470589,0.5770392749244710,0.5655737704918030,0.5170940170940170
2014-01-17,CHC Group Ltd,1586300,10,2890030,310000,OVERSEAS,"AIR TRANSPORTATION, NONSCHEDULED",4522,FALSE,0,1987,FALSE,9.8,-0.003454,0.0102749783555163,-0.01999999999999990,0.5536585365853660,0.5527638190954770,0.5692771084337350
2010-09-28,Nuveen Diversified Commodity,1345801,25,1053.055,213750,IL,TRANSPORTATION BY AIR,4512,FALSE,0,2005,FALSE,25,0.005787,0.0391056860947459,0,0.6715328467153280,0.676,0.6875
2011-05-25,Spirit Airlines Inc,1498710,12,545240,187200,FL,"AIR TRANSPORTATION, SCHEDULED",4512,FALSE,0,1964,TRUE,11.55,0.005078,-0.0296287281587447,-0.03749999999999990,0.6265060240963860,0.6155844155844160,0.5789473684210530
2014-11-14,Virgin America Inc,1614436,23,876027,306764.5,CA,"AIR TRANSPORTATION, SCHEDULED",4512,FALSE,0,2004,TRUE,30,0.001335,0.0422768310284476,0.30434782608695700,0.6366279069767440,0.6411042944785280,0.5791666666666670
2018-08-10,Mesa Air Group Inc,810332,12,1342638,115560,AZ,"AIR TRANSPORTATION, SCHEDULED",4512,FALSE,0,1982,FALSE,11.75,-0.006335,0.0142964677824573,-0.02083333333333330,0.5368421052631580,0.5242165242165240,0.4911660777385160
2021-03-17,Sun Country Airlines Hldg Inc,1743907,24,1053267,218181.82,MN,"AIR TRANSPORTATION, SCHEDULED",4512,FALSE,0,1983,FALSE,36.38,0.00357,0.0218622015260883,0.5158333333333340,0.5571428571428570,0.563165905631659,0.5580952380952380
2021-04-01,Frontier Group Holdings Inc,1670076,19,3554000,570000,CO,"AIR TRANSPORTATION, SCHEDULED",4512,FALSE,0,1994,FALSE,18.85,0.012802,0.00570087929604335,-0.00789473684210518,0.6055194805194810,0.6048109965635740,0.6012793176972280
2010-03-09,Baltic Trading Ltd,1474042,14,286400,228200,NY,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,4412,FALSE,0,2009,FALSE,13.96,0.001653,0.0638249855604422,-0.00285714285714279,0.6921052631578950,0.6938202247191010,0.6832740213523130
2010-03-11,Crude Carriers Corp,1481055,19,283300,256500,OVERSEAS,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,4412,FALSE,0,2009,FALSE,18.55,0.003968,0.0426533904331043,-0.02368421052631580,0.5686567164179110,0.5652866242038220,0.5384615384615380
2010-03-30,Scorpio Tankers Inc,1483934,13,104020.19,162500,NY,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,4412,FALSE,0,2009,FALSE,12.56,4.58E-04,0.0213560677888602,-0.03384615384615380,0.5224274406332450,0.5112994350282490,0.4893617021276600
2010-11-03,Costamare Inc,1503584,12,1708672,159600,OVERSEAS,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,4412,FALSE,0,2008,FALSE,11.85,0.0034390000000000000,0.011799998548331,-0.01250000000000000,0.5673913043478260,0.5581395348837210,0.5433526011560690
2011-04-14,Box Ships Inc,1504795,12,345600,132000,OVERSEAS,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,4412,FALSE,0,2010,FALSE,11,5.39E-04,0.0130328496776326,-0.08333333333333330,0.5120481927710840,0.5,0.4860335195530730
2013-07-31,Ardmore Shipping Corp,1577437,14,179960.47,140000,OVERSEAS,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,4412,FALSE,0,2010,FALSE,13.5,1.99E-04,0.0233738345623338,-0.03571428571428570,0.5234741784037560,0.5213032581453630,0.5
2013-11-21,Navigator Holdings Ltd,1581804,19,1143135.74,228000,OVERSEAS,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,4412,FALSE,0,1997,TRUE,20,0.008658,0.00872767613204339,0.05263157894736840,0.5,0.4987012987012990,0.4789644012944980
2014-11-13,Navios Maritime Midstream LP,1617049,15,448282,121500,OVERSEAS,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,4412,FALSE,0,2014,FALSE,13.8,-9.44E-04,0.054480331161372,-0.08000000000000000,0.5972972972972970,0.5962373371924750,0.5834862385321100
2015-06-25,Gener8 Maritime Inc,1443799,14,1393783,210000,NY,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,4412,FALSE,0,1997,FALSE,13.1,-0.002654,0.00575561693802773,-0.06428571428571430,0.5552367288378770,0.5410852713178300,0.503006012024048
2021-01-28,Zim Integrated Shipping Svcs,1654126,15,2197162,217500,OVERSEAS,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,4412,FALSE,0,1945,FALSE,11.5,0.009276,0.0379039423570979,-0.23333333333333300,0.5789473684210530,0.5770676691729320,0.5560640732265450
2024-07-12,Icon Energy Corp,1995574,4,12882,5000,OVERSEAS,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,4412,FALSE,0,2023,FALSE,3.7,0.006245,0.0253489431529228,-0.07500000000000000,0.5157894736842110,0.4983922829581990,0.47834645669291300
2011-04-06,Golar LNG Partners LP,1415916,22.5,921066,270000,OVERSEAS,WATER TRANSPORTATION,4400,FALSE,0,2007,FALSE,24.84999,0.001737,0.0467842276617918,0.10444400000000000,0.569811320754717,0.56312625250501,0.5581395348837210
2012-03-29,Gaslog Ltd,1534126,14,607012.7,329000,OVERSEAS,WATER TRANSPORTATION,4400,FALSE,0,2003,FALSE,12.41,-0.001899,0.0410032949225685,-0.11357142857142900,0.49770642201834900,0.5012165450121660,0.49240121580547100
2013-01-17,Norwegian Cruise Line Hldg Ltd,1513761,19,5892643,447058.83,FL,WATER TRANSPORTATION,4400,FALSE,0,1966,FALSE,24.79,0.00593,0.0376673432870178,0.30473684210526300,0.5719844357976650,0.5720338983050850,0.5195530726256980
2013-04-09,KNOT Offshore Partners LP,1564180,21,515250,156450,OVERSEAS,WATER TRANSPORTATION,4400,FALSE,0,2013,FALSE,21.79,0.003703,-0.00898287705080503,0.03761904761904760,0.5548387096774190,0.5542725173210160,0.5400593471810090
2013-11-13,Dynagas LNG Partners LP,1578453,18,468332,225000,OVERSEAS,WATER TRANSPORTATION,4400,FALSE,0,2004,FALSE,18,0.008519,0.0024858650647186,0,0.5749128919860630,0.5730337078651690,0.5526932084309130
2014-05-07,Gaslog Partners LP,1598655,21,581770.09,176400,OVERSEAS,WATER TRANSPORTATION,4400,FALSE,0,2012,FALSE,26.11,0.004403,0.0277285242447782,0.24333333333333300,0.5464743589743590,0.5493197278911570,0.5333333333333330
2014-08-07,Hoegh LNG Partners LP,1603016,20,261855,192000,OVERSEAS,WATER TRANSPORTATION,4400,FALSE,0,2014,FALSE,22.25,-0.004897,-0.0288926288294342,0.1125,0.5635179153094460,0.5604203152364270,0.5545657015590200
2024-05-01,Viking Holdings Ltd,1745201,24,8495917,1537000,CA,WATER TRANSPORTATION,4400,FALSE,0,1997,TRUE,26.1,-0.002178,-0.0195085353883019,0.08750000000000010,0.5604395604395600,0.5671140939597320,0.5564516129032260
2024-05-14,Armlogi Holding Corp.,1972529,5,129737.19,8000,CA,PUBLIC WAREHOUSING & STORAGE,4220,FALSE,0,2020,FALSE,4.62,0.005802,0.0417119353372697,-0.07600000000000000,0.41450777202072500,0.40226628895184100,0.39649122807017500
2010-12-16,Swift Transportation Co,1492691,11,2666062,806300,AZ,TRUCKING (NO LOCAL),4213,FALSE,0,1966,FALSE,11.1,0.005846,0.052140327281859,0.00909090909090906,0.5706371191135730,0.5609756097560980,0.5653846153846150
2017-04-06,Schneider National Inc,1692063,19,3054641,549993,WI,TRUCKING (NO LOCAL),4213,FALSE,0,1935,FALSE,19,0.003506,-0.00752867873178664,0,0.5390243902439030,0.539440203562341,0.5169230769230770
2018-06-14,US Xpress Enterprises Inc,923571,16,830107,288896,TN,TRUCKING (NO LOCAL),4213,FALSE,0,1986,FALSE,16.68,0.002641,0.0238969715694357,0.04250000000000000,0.5212264150943400,0.51010101010101,0.47572815533980600
2023-03-31,SHENGFENG DEVELOPMENT Ltd,1863218,4,228680,9600,OVERSEAS,TRUCKING & COURIER SERVICES (NO AIR),4210,FALSE,0,2001,FALSE,4.02,0.014614,0.0194353846095388,0.00499999999999989,0.6059880239520960,0.6136950904392770,0.6047297297297300
2014-10-09,USD Partners LP,1610682,17,137548,155040,TX,RAILROAD SWITCHING & TERMINAL ESTABLISHMENTS,4013,FALSE,0,2014,FALSE,16,-0.021219,-0.0398111493544691,-0.0588235294117647,0.5633561643835620,0.5657657657657660,0.5704697986577180
2017-12-20,Dogness Corp,1707303,5,17518.06,55000,OVERSEAS,MISCELLANEOUS MANUFACTURING INDUSTRIES,3990,FALSE,0,2016,FALSE,6,-1.03E-04,0.0216306522789997,0.2,0.6226053639846740,0.6286307053941910,0.6082474226804120
2018-01-26,Playags Inc,1593548,16,639761,164000,NV,MISCELLANEOUS MANUFACTURING INDUSTRIES,3990,FALSE,0,2005,FALSE,18.5,0.009965,0.0430049037510742,0.15625,0.511340206185567,0.5077951002227170,0.4934725848563970
2020-10-15,Array Technologies Inc,1820721,22,557978,1045000,NM,MISCELLANEOUS MANUFACTURING INDUSTRIES,3990,FALSE,0,1989,FALSE,36.45,-7.77E-04,0.0891655225529597,0.656818181818182,0.5192743764172340,0.511166253101737,0.4910179640718560
2022-04-22,JE Cleantech Holdings Ltd,1905511,4,13639,17250,OVERSEAS,MISCELLANEOUS MANUFACTURING INDUSTRIES,3990,FALSE,0,2005,FALSE,19,-0.026382,-0.030893395126942,3.75,0.5633802816901410,0.5571847507331380,0.5
